"Tumor_T3"	"Tumor_T4"	"Tumor_T5"	"HT1376_1"	"HT1376_2"	"RT4_1"	"RT4_2"	"SCABER_1"	"SCABER_2"	"SW780_1"	"SW780_2"	"Tumor_T1"
"ENSG00000186111.4"	2.10368663660326	-15.1243829985811	-3.46689951149675	17.3245675426541	10.3032335327695	-164.257239198936	-166.110047277707	187.805116068731	265.163574819479	-41.4777716347546	-48.6169304028293	-13.8140671399104
"ENSG00000138604.5"	-14.132264199246	13.2761674836738	-2.94110750113197	9.27016699764041	11.5209103092246	4.84980173572685	2.00082840998042	50.1879785917342	263.064978207494	5.3546779865304	8.08051859145172	27.8412897504989
"ENSG00000156642.12"	-109.030895626339	-38.0858576170561	-84.6628121013265	-4643.66442097214	-3046.86012194387	-31737.1138942551	-9611.0819327611	-9157.85283291275	-7138.23177639643	-5653.16144841007	-6240.23701004611	-45.2559435133342
"ENSG00000037042.8"	127.261535510179	739.33088031242	182.476953044364	989.702323768655	1111.96913154411	-59.8846762424603	-137.454853750867	19697.8071263113	65505.5043139897	-21.8818682685805	-44.721401190283	3.51972142163328
"ENSG00000163378.9"	-1.29287432431276	14.788785513014	16.5267487845051	121.41487294194	162.15863802354	281.770792843496	19.1396364487889	700.348041834456	1377.85080152616	41.0730310245787	16.5674613800983	10.8791532640214
"ENSG00000182108.5"	1.78661038295233	9.01007771141082	8.62121033358649	-48.3495775486381	-26.7154922922189	50.2840778212146	88.0089967423233	57.7802111319206	42.5996027403359	-26.5695187517948	-19.9213154162637	-4.64181486836267
"ENSG00000109089.7"	6.77796734792284	12.2907639484586	19.1719000887351	21.3728851277298	21.1594019326006	-23.1849685824254	-34.6896819498728	-12.8561355329667	1.46587515444557	11.9786935452576	8.00710170105389	-0.00212606506562629
"ENSG00000185745.8"	161.636959122788	548.717007775899	446.587419889323	55.768776953161	31.114467670242	-194.497146453632	129.849809614652	-146.47972704207	-228.793962574245	30.9959332669194	17.1993849296381	11.8850807939529
"ENSG00000170745.7"	12.1542534087377	13.4755358664228	14.4100558596014	11.5089849321288	6.65935214090284	20.9355776905116	1.33701067821942	-88.7620375675046	-112.747749746219	9.21965900923359	10.5652906752285	14.8443089509951
"ENSG00000091136.9"	-32.6933628694243	-4.37897055820098	-40.0669560933464	4.8490533457432	-14.9296692113511	-184.888761645112	-167.992481174737	-122.061967987025	-113.931508489644	-20.5925900431631	-56.3311961837784	-70.3102891729097
"ENSG00000106003.8"	-374.658970639155	-101.022797756541	41.8176701831652	-113.067272485207	-108.209192567137	16003.4245490952	101.615060578032	3227.60071875267	918.034938804165	-14.6789903124595	5.68962054327323	-49.0093655188287
"ENSG00000140259.6"	-20.7228717091437	9.40500689880573	1.55274440811458	3.95889305428273	-7.46684005459414	-1389.09390555445	-347.759200017962	-27.5028669482368	3.06159941242824	42.246212366913	32.5322786598493	11.6823345883848
"ENSG00000183486.8"	117.121986609667	26.6215473791341	77.6410014604744	-27.8660774617904	-24.8916304408549	-212.352928493834	-96.7576527634524	169.038759976924	154.421840565078	-10.3951878244889	-1.42308955168123	13.2383638708273
"ENSG00000104805.11"	89.9871424321122	14.7365177370057	38.7144705456267	1.50074975692939	3.30094255036752	59.4899998563469	120.23706135796	-32.2458029238603	75.350342907515	-29.9140614969048	-90.9733670202157	32.1638381795546
"ENSG00000197111.11"	-130.304976379926	-61.8291814366414	-110.697342838116	-179.234346528201	2.84869935406721	-793.13454708297	-442.600086199666	-373.615250644969	-130.554871359999	-540.58550574886	-565.192116273215	-76.4318161151455
"ENSG00000132963.7"	-16.5231360189336	-8.35435590416777	-7.75740025299973	-354.897696540467	-270.397276281632	-48.0514208966431	-31.93270365752	-51.387761262229	-53.5016655554191	-135.388366920713	-91.5040235156008	2.8504774710773
"ENSG00000033100.10"	9.70108138905416	2.60656824229194	3.72565009933804	39.9962020663406	30.1249979039088	9.63223042895633	5.52483063922098	37.1332947337881	27.821316882387	16.9118515750386	10.9118455352623	-2.22795353598465
"ENSG00000132530.12"	1.82777808672975	-57.2022389006406	-106.520284525688	365.940023920075	373.529130950016	-76.8769017576873	-163.534090784689	87.9516276657574	54.1778898780435	65.858188767207	53.3053381523594	-12.1721872094728
"ENSG00000130529.11"	-3.41696351315688	-1.85121725150282	-5.42523848621101	-6.56537250057222	-6.15336708268354	-17.7071953696622	-48.4237201370358	-9.6330711587439	-4.16592324423662	-17.5596694206935	-20.6378867204739	-20.9356095376341
"ENSG00000155329.7"	6.10352777046239	11.2626628658887	5.31127990925622	-29.0302776186096	-25.5653674901845	-15.2797102828858	-10.7504919566005	-19.6549658530945	-13.4783423087567	-8.39480945887268	-15.269428447258	4.70377155028442
"ENSG00000166272.12"	-4.25418279347773	0.646899760309555	-5.96898794582658	-4.78668190426355	11.0844903868912	-217.363358820167	-101.133626152892	0.237457829630802	5.59575768197378	-5.07990109736728	-4.23965517860864	5.97960535076973
"ENSG00000155906.12"	15.3351634272928	6.15522461089468	6.05002405879362	7.90520850703039	4.28037299318819	-19.880424192436	3.00594408791977	-4.23794245617701	11.1315711967873	-26.8741635635665	-16.3907961817347	2.61088249484926
"ENSG00000119720.13"	-15.9844527982409	26.962423169586	16.9890007032861	21.9733201602705	-6.3637827446925	-7.26683996905891	-11.616281356303	-6.34328683475853	-54.9694273332031	-0.0219423593692714	-5.09008605967957	-12.026942300833
"ENSG00000103042.4"	3.05948003609595	7.25408749299023	5.61887648512123	1.64461177009779	-7.09147206654503	-14.9619946458786	-14.360342530697	-20.4449366524873	-14.3176973171627	3.07703132397236	0.0540236718150462	0.330763720561569
"ENSG00000041802.6"	-5.70653046824037	-6.08863483770221	-0.603809095639978	-4.92532204454352	0.272286651243451	260.007051916517	116.285825415688	-32.9913617394919	-48.1073510355071	-6.15549551239474	-3.28640907400125	5.53703344474844
"ENSG00000070526.10"	57.4179764261705	-56.1145312125159	-91.5170039102186	-78.5511593286502	-51.4321958347267	13458.6413602166	7627.69118110038	864.260942677128	476.11909011365	63.147289371915	176.260434802032	180.583627076638
"ENSG00000198642.5"	6.47442257258654	2.39632480796207	-1.06046796012513	19.4896436068558	22.627746839583	974.108648514988	465.51468308989	449.610839904028	85.7696774744116	49.5358522072555	68.7126340501817	-30.4643422977434
"ENSG00000147206.12"	2.65052353517011	-5.45787445070638	-8.4340822986639	-16.7933427656123	-19.1061543667256	-180.140076815555	45.057776618585	15.8845933527009	22.9903841183876	24.4481913649096	17.1412361632454	4.98437084977246
"ENSG00000130962.13"	62.1949859599652	13.2574969298358	30.7223359843231	-1.7086081125939	-24.0485957925409	-585.702558580982	-423.833880792686	-94.1411401929204	-151.604956582201	-148.496402736846	-179.998292893792	-18.3399516511311
"ENSG00000010438.12"	7.92977650790824	5.99235004176841	11.2282086123982	-5848.5713924024	-2999.2621838517	-403.932720106032	-435.227771324618	-2497.94234305042	-2888.48391740079	-587.930542940726	-514.554511629365	5.27108893331371
"ENSG00000152894.10"	-21.7320181093602	-0.531128793748142	-13.5429921255907	-50.1137024254948	-38.9979934118551	-40.1790317249898	-54.2496887166908	-41.0652743258725	-44.5436550104967	-6.08537153355568	-11.9662631303525	7.67737467773273
"ENSG00000150787.3"	-351.62143554465	-57.4983730039214	-208.075866746836	-861085.45765893	-378158.851586968	-961727.911349944	-59776.4815823297	-303985.130890855	-82912.6878544245	-500176.098663286	-331101.048342134	-147.302714660227
"ENSG00000136531.9"	23.31297981826	26.1285054900398	26.4414962466748	27.2818953333815	27.2641949610851	-4.31166471733656	-5.28585095049139	17.5036958282275	22.0766419921421	24.145939989607	23.3088979254342	24.0227788757422
"ENSG00000103489.7"	13.9731720693194	12.3203734682711	12.194190296579	-55.4672839308106	-29.1211568864315	31.5320487501669	8.52732119878382	88.5970521630279	171.493012825693	15.1725056879174	13.2410344603212	17.6236443326773
"ENSG00000106591.3"	24.1723852758943	11.4444934453302	11.2931209661002	-34.581244689319	-21.6861011341866	-49.1874225535286	-25.3613207517043	-7.59270401816593	29.0904308599227	-50.9891149842951	-37.9788377954626	14.1314817569674
"ENSG00000204217.8"	-25.9114444100567	-20.1705999167041	-25.5516597994926	-14.0172346126285	15.6877792391349	-38.6627902415662	-56.1438426290263	209.218027564394	202.668639173621	-13.3738289707251	-8.95095138464657	-15.77178619421
"ENSG00000111669.10"	-26.1214014531035	-33.2007986374961	-196.716915328072	-190.308017799801	0.984498716582266	13349.136083856	2085.91949964745	9844.20471375801	11532.3952277241	2463.69166023939	4447.83306478916	-52.8158945678138
"ENSG00000040633.8"	-1.54399310520473	-2.65804592089249	-3.9460580740011	-12.9699837963233	29.5323619699571	-89.8294265750521	-39.2021790148098	-58.5943167200229	-25.7658237209428	-9.57365880112333	-4.54293882902548	-2.88719567927519
"ENSG00000104327.3"	27.8746000812648	-22.0454641005221	5.64976465452686	-32.6452243016895	-27.5817962896262	24.3710752918007	26.729843237463	187.64053868719	643.792068766945	-69.5772158389767	-55.8416223204934	-5.77985546021671
"ENSG00000169490.12"	-27.0893297371923	-6.40267777232572	-1.22218845969948	-83.7884023080293	-58.8557902915328	-35.9316362635655	-13.1656636762968	-51.3794905787378	-34.6592541761099	-10.9606402457501	-5.58517752003087	7.32668180145646
"ENSG00000113966.5"	-24.3835488747391	73.8431430021903	174.480199529143	-742.157206547003	-758.477345985097	513.653297661062	57.5266523546403	-109.273499812632	-33.844658225447	-130.281399121184	-116.34898086323	11.3642099181984
"ENSG00000168615.7"	-16.4938445436443	-12.6570409905304	-29.8061918997541	32.097609852556	18.6307122514437	-170.09956592282	-223.731137565479	153.745421453625	-137.230529408801	-11.0521276015695	-13.0781822403957	-10.6969067942379
"ENSG00000134369.11"	-6.13848338256149	7.2054762889242	15.6987779578383	2.52217442533412	4.85224027068242	260.204152633956	832.490502133058	483.358413912502	1183.21898574201	12.6205641375064	5.54712425942011	-58.3760679918007
"ENSG00000164209.12"	-72.134858137739	0.388378577249221	-61.895189550095	-1018.47017293095	-1038.602974847	268.950297370725	-87.5493137860992	-422.888349793127	-299.316771114332	-178.501348608093	-159.241223159181	22.7485838192262
"ENSG00000142892.10"	8.4728912361551	0.714906903922779	19.5589966967635	-2.93815540599206	2.51756632631858	3174.98730120706	167.28060221709	2072.63067202661	1934.3933782354	283.718864855733	295.133128021828	-8.87240390058276
"ENSG00000145907.10"	-28.9910707906621	-12.0349931376886	-20.0174042100936	-37.2503902583868	-27.2707449549035	-166.919364201141	-116.935891148502	-65.0083025599676	-15.3789485580706	3.76550885188399	2.07876498342345	-9.9427223008923
"ENSG00000144677.10"	-767.481982834487	-307.876959019678	46.8830425991214	-42.7546467740172	-69.1888219564943	-685.595079599736	24.9358272211746	31.4580253427984	220.387170244554	-14.3884181431103	-28.7312161077825	51.8343305456
"ENSG00000104419.10"	-44.9624089076114	-66.998599975704	-43.869756693481	6.49255755774394	13.0516201719385	-53.4029542418477	-29.9474081759161	-213.505104368755	-978.311059672448	-32.6040524034423	-27.166799005889	-35.2878489400628
"ENSG00000108828.11"	602.750020327146	10.9209782802444	52.0906623865262	-19.7262027401498	-11.5064284669337	236.696480300789	-99.5719885058171	1478.78501291043	1745.47207629512	-85.5281914980001	-97.3734599938516	-16.6840037160253
"ENSG00000186141.4"	-2.73051890572052	5.54819918852726	4.2179292270068	-49.085393624857	-43.3494817180156	-246.84246077232	-525.060314434254	-124.85334411742	-251.964095117126	17.3435335739764	15.4793107676126	17.0562621323791
"ENSG00000069966.14"	199.720231715541	10.1807994165438	38.0380978352353	-20.3943559407549	-49.2528791003827	-647.935882372247	-293.387075198939	385.292976754294	3227.33505410365	-4.63023634461664	1.95105125071753	18.8088768071848
"ENSG00000054282.11"	14.3037311959743	-4.78150926744583	90.9753493869539	-14.1344722952954	-31.4441524135113	-105.173812521266	-123.24296666603	481.700626458861	2073.18616454842	-7.76417596380194	-20.2004304088513	-5.94598724979372
"ENSG00000104881.10"	39.3337660096417	-1.4888284114298	-28.4859011195728	-5.99551221908122	-52.2496370695504	-173.077624042426	-78.1655683719789	301.016501840238	648.388414349092	-110.264591546899	-203.159289494275	-21.5387394105298
"ENSG00000148156.6"	14.5565556782232	1.67280766548991	11.8742607350602	51.0314532051056	43.7747440061559	-35.3586650611028	-97.9866379424628	-60.8376238707675	-250.696564944962	25.7225103093607	22.208072907903	-3.15074039275665
"ENSG00000032444.11"	15.4540622911203	-7.82787251853665	23.3569367632896	117.085968181867	122.388475351602	-33.798175560152	-22.3451994479552	539.765474121368	3903.67656732672	-161.2790781659	-210.949332907106	-14.4853836976954
